date,portfolio_value,daily_return
2011-01-03,1.0,0.0
2011-01-04,0.9895516294261748,-0.010448370573825
2011-01-05,0.9775777596318016,-0.0121002981939574
2011-01-06,0.9697943730977656,-0.0079619104028794
2011-01-07,0.9484002672407394,-0.0220604557527882
2011-01-10,0.9299346744859328,-0.019470252584945
2011-01-11,0.9341956796080472,0.0045820477921953
2011-01-12,0.9521156558533148,0.0191822512525279
2011-01-13,0.9274255808774406,-0.0259318023226349
2011-01-14,0.9130947962289364,-0.0154522205813493
2011-01-17,0.9149988864969196,0.0020853149923172
2011-01-18,0.930561947888056,0.0170088309623193
2011-01-19,0.9273513473387278,-0.0034501739047193
2011-01-20,0.9337502783757704,0.0069002229364372
2011-01-21,0.9337502783757704,0.0
2011-01-24,0.9474760596837656,0.0146996275405353
2011-01-25,0.935528171627942,-0.0126102268587254
2011-01-27,0.9218803355355952,-0.0145883753223566
2011-01-28,0.909783980402346,-0.0131213940323626
2011-01-31,0.9114616583772552,0.0018440399161205
2011-02-01,0.9001930072006536,-0.0123632750462195
2011-02-02,0.9023828965926808,0.0024326887395371
2011-02-03,0.9162868383935864,0.0154080289568936
2011-02-04,0.8970640635439093,-0.0209789926518839
2011-02-07,0.8950968747680205,-0.0021929189406131
2011-02-08,0.8798159008239925,-0.017071866045771
2011-02-09,0.8693786652809743,-0.011862976712791
2011-02-10,0.8627458985969864,-0.0076293184418602
2011-02-11,0.8746826516220032,0.0138357690768842
2011-02-14,0.8997290475836988,0.028634837921216
2011-02-15,0.90249424690075,0.0030733689486601
2011-02-16,0.9044465889688966,0.0021632736993626
2011-02-17,0.9111610125454686,0.0074237922487236
2011-02-18,0.8966520674040538,-0.0159235798521293
2011-02-21,0.908098879073566,0.0127661688247175
2011-02-22,0.8960507757404801,-0.0132673914820568
2011-02-23,0.8852052557345415,-0.0121036890983952
2011-02-24,0.8586482072600405,-0.0300010063230633
2011-02-25,0.8652921089748353,0.0077376295188404
2011-02-28,0.8637072229233173,-0.0018316196751126
2011-03-01,0.8961101625714504,0.0375161151697465
2011-03-03,0.8946885903051003,-0.0015863811456738
2011-03-04,0.896061910771287,0.0015349703584779
2011-03-07,0.8811892212901794,-0.0165978369377467
2011-03-08,0.8928327518372805,0.0132134282464932
2011-03-09,0.894825922351719,0.0022324119610721
2011-03-10,0.8864560908618517,-0.0093535863018699
2011-03-11,0.8769541979066146,-0.0107189662896883
2011-03-14,0.8901380743820062,0.0150337115745189
2011-03-15,0.87463439982184,-0.0174171569629014
2011-03-16,0.8874285502189893,0.0146279981667258
2011-03-17,0.8776111647242227,-0.0110627334362229
2011-03-18,0.868454457724,-0.010433671958925
2011-03-21,0.8652549922054787,-0.0036840913073394
2011-03-22,0.8713013139336355,0.0069879073598235
2011-03-23,0.8832566253433305,0.0137212135670043
2011-03-24,0.891054858585109,0.0088289552753111
2011-03-25,0.9130465444287732,0.0246805071896296
2011-03-28,0.9167507980105416,0.0040570260129353
2011-03-29,0.9258258481181804,0.0098991461227333
2011-03-30,0.9358585108752135,0.010836447024487
2011-03-31,0.9432187662385868,0.0078647095451318
2011-04-01,0.9406577091529956,-0.0027152312668716
2011-04-04,0.9539937643827484,0.0141773730231382
2011-04-05,0.9570336277930372,0.0031864604610447
2011-04-06,0.955623190557494,-0.0014737593273452
2011-04-07,0.9541496548140452,-0.0015419631482458
2011-04-08,0.9462066661717766,-0.0083246780022329
2011-04-11,0.9391767500556754,-0.0074295778791575
2011-04-13,0.9590305099844112,0.0211395351594456
2011-04-15,0.938089228713533,-0.0218358864007555
2011-04-18,0.922333160121743,-0.0167959167523938
2011-04-19,0.9238178308959988,0.0016096903358215
2011-04-20,0.944770247197684,0.0226802466903714
2011-04-21,0.95078316383342,0.0063644220947591
2011-04-25,0.9520970974686364,0.0013819487820112
2011-04-26,0.9524385717467152,0.0003586548882321
2011-04-27,0.948166431593794,-0.0044854757877834
2011-04-28,0.9425469527132356,-0.0059266798457655
2011-04-29,0.9361443099992576,-0.0067929164648481
2011-05-02,0.9239217578501968,-0.0130562692295491
2011-05-03,0.8995620221215945,-0.0263655829312678
2011-05-04,0.8964850419419494,-0.0034205314408317
2011-05-05,0.883939573899488,-0.0139940628739166
2011-05-06,0.9043426620146984,0.0230819941969588
2011-05-09,0.9029730532254472,-0.0015144799054374
2011-05-10,0.9019449187142752,-0.0011386104020486
2011-05-11,0.9070299161161012,0.0056378136805457
2011-05-12,0.8940353351644272,-0.0143265185864173
2011-05-13,0.9045430925692228,0.0117531790875613
2011-05-16,0.8947813822284907,-0.0107918687577451
2011-05-17,0.8783720584960285,-0.0183389194929314
2011-05-18,0.8741518818202063,-0.0048045433993518
2011-05-19,0.87112686511766,-0.00346051614766
2011-05-20,0.8772177269690445,0.0069919343499547
2011-05-23,0.8615284685620963,-0.0178852500634678
2011-05-24,0.8623339024571302,0.0009348894719383
2011-05-25,0.8514215722663498,-0.0126544139801145
2011-05-26,0.8641934526018854,0.0150006539081912
2011-05-27,0.877273402123079,0.0151354415863866
2011-05-30,0.8752282681315416,-0.0023312390260413
2011-05-31,0.8865340360774997,0.0129175077606826
2011-06-01,0.8919122559572412,0.0060665689763448
2011-06-02,0.8853908395813227,-0.0073117241436708
2011-06-03,0.8809628089971047,-0.0050012157188252
2011-06-06,0.8802650137332045,-0.0007920825451127
2011-06-07,0.8846596392250016,0.0049923891364935
2011-06-08,0.8791663573602552,-0.0062094862489248
2011-06-09,0.8765718951822431,-0.0029510480653537
2011-06-10,0.8725447257070742,-0.0045942260952042
2011-06-13,0.8717726969044612,-0.000884801408876
2011-06-14,0.8770507015069406,0.0060543357474038
