date,portfolio_value,daily_return
2011-10-12,0.8735401459854024,0.0125652662789965
2011-10-13,0.8689268792419013,-0.0052811158876929
2011-10-14,0.8769432705852231,0.009225622471612
2011-10-17,0.880269560763223,0.0037930505764416
2011-10-18,0.867751952874889,-0.0142201985008783
2011-10-19,0.8814060699193248,0.0157350461721224
2011-10-20,0.8754994237418373,-0.0067013904023013
2011-10-21,0.8717185299013968,-0.0043185566294049
2011-10-24,0.8802311435523124,0.0097653237357229
2011-10-25,0.8881322832629028,0.0089762101335157
2011-10-26,0.8932705852221805,0.0057855142258764
2011-10-28,0.9033711102573964,0.0113073521084359
2011-10-31,0.906057113586888,0.0029733110777987
2011-11-01,0.9027596363170712,-0.0036393702122847
2011-11-02,0.9032814700986052,0.0005780428815613
2011-11-03,0.904398770649252,0.0012369350945777
2011-11-04,0.910510308618262,0.0067575699650972
2011-11-08,0.907939556921502,-0.0028234185515828
2011-11-09,0.901959277756436,-0.0065866489894359
2011-11-11,0.9041298501728784,0.0024065082204616
2011-11-14,0.9026187732103992,-0.0016713052469069
2011-11-15,0.8877224996798575,-0.0165033943151429
2011-11-16,0.8866692278140617,-0.001186487743834
2011-11-17,0.8756338839800241,-0.0124458405545926
2011-11-18,0.8733448584966075,-0.0026141353427442
2011-11-21,0.8582404917403007,-0.0172948482026993
2011-11-22,0.8537552823665012,-0.0052260519247986
2011-11-23,0.8407926751184541,-0.0151830477840398
2011-11-24,0.8518504289921895,0.0131515820736396
2011-11-25,0.8476373415290059,-0.0049458065873935
2011-11-28,0.8619509540274053,0.0168864817500604
2011-11-29,0.8601325393776422,-0.0021096497907063
2011-11-30,0.8638558074017171,0.0043287143011341
2011-12-01,0.8649538993469086,0.0012711518933863
2011-12-02,0.8822288385196579,0.0199720923690764
2011-12-05,0.8803239851453464,-0.0021591375062142
2011-12-07,0.8733768728390331,-0.0078915404141423
2011-12-08,0.8615123575361775,-0.0135846456115655
2011-12-09,0.8507907542579088,-0.0124450951683747
2011-12-12,0.8329555640927148,-0.0209630747348101
2011-12-13,0.8387757715456536,0.006987416500757
2011-12-14,0.8353118196952246,-0.0041297709923664
2011-12-15,0.8350268920476386,-0.0003411033351473
2011-12-16,0.8227525931617377,-0.0146992857389324
2011-12-19,0.8156550134460251,-0.0086266269771784
2011-12-20,0.8072608528620834,-0.0102913124367096
2011-12-21,0.8235017287744921,0.0201184980726216
2011-12-22,0.8295172237162259,0.0073047751225561
2011-12-23,0.8253041362530424,-0.0050789632122512
2011-12-26,0.8354943014470493,0.0123471636047665
2011-12-27,0.833503009348189,-0.0023833700546028
2011-12-28,0.8273786656422086,-0.0073477163696981
2011-12-29,0.8238410808042012,-0.0042756539235413
2011-12-30,0.8240811883723917,0.0002914488895797
2012-01-02,0.8171436803688061,-0.0084184763606697
2012-01-03,0.8293795620437966,0.0149739659853551
2012-01-04,0.820831732616213,-0.0103062937872735
2012-01-05,0.8238634908438991,0.0036935197644261
2012-01-06,0.8205788193110523,-0.003986912357874
2012-01-07,0.8204475605071081,-0.0001599588008551
2012-01-09,0.8188692534255356,-0.0019237147595355
2012-01-10,0.83103470354719,0.0148564011541076
2012-01-11,0.832497758996031,0.0017605226864727
2012-01-12,0.833989627353055,0.0017920388864749
2012-01-13,0.8346523242412609,0.0007946104681291
2012-01-16,0.8338007427327451,-0.0010202829175488
2012-01-17,0.8447912664873872,0.0131812352656597
2012-01-18,0.8407478550390584,-0.0047862846228764
2012-01-19,0.8454955820207462,0.0056470283608005
2012-01-20,0.8465232424126018,0.0012154532959232
2012-01-23,0.8505634524266882,0.0047727100824446
2012-01-24,0.8593962095018579,0.0103845951174712
2012-01-25,0.8660615955948275,0.0077558942188413
2012-01-27,0.8705339992316568,0.0051640710771356
2012-01-30,0.8613682929952629,-0.0105288320094144
2012-01-31,0.8774811115379699,0.0187060734342536
2012-02-01,0.8787040594186204,0.0013937027983508
2012-02-02,0.8865315661416323,0.0089080124748608
2012-02-03,0.8949289281598165,0.0094721523055645
2012-02-06,0.900800358560636,0.0065607784216927
2012-02-07,0.8928800102445906,-0.0087925678989528
2012-02-08,0.8969106159559493,0.0045141627823592
2012-02-09,0.9052375464207976,0.0092840137207799
2012-02-10,0.9012389550518644,-0.004417173574763
2012-02-13,0.9053079779741336,0.0045149212641779
2012-02-14,0.9060154949417352,0.0007815207474308
2012-02-15,0.9194102958125252,0.0147842955728383
2012-02-16,0.9218273786656432,0.002628949081957
2012-02-17,0.9240843898066344,0.0024484097491854
2012-02-21,0.9293123319247036,0.0056574293167781
2012-02-22,0.9168203355103098,-0.0134421937439713
2012-02-23,0.915187604046614,-0.001780863055123
2012-02-24,0.9127449097195556,-0.0026690640435445
2012-02-27,0.901165322064286,-0.0126865540765682
2012-02-28,0.914441669868102,0.0147324219860169
2012-02-29,0.9141855551286988,-0.0002800777215676
2012-03-01,0.9098668203355113,-0.0047241337045403
2012-03-02,0.9122262773722636,0.0025931894470911
2012-03-03,0.9110513510052514,-0.0012879768936242
2012-03-05,0.9035760020489187,-0.008205189474868
2012-03-06,0.9025867588679738,-0.0010948090461696
2012-03-07,0.902570751696761,-1.7734772923994058e-05
2012-03-09,0.9162248687411968,0.0151280295963138
2012-03-12,0.9194615187604056,0.0035325935036618
2012-03-13,0.9258003585606358,0.0068940784044733
2012-03-14,0.9279325137661678,0.002303039943565
2012-03-15,0.9198713023434504,-0.0086872819985578
2012-03-16,0.9155973876296588,-0.0046462094239744
2012-03-19,0.9106383659879632,-0.0054161596665688
2012-03-20,0.9170892559866825,0.0070839207303996
2012-03-21,0.9309706748623388,0.0151363880724144
2012-03-22,0.9171468818030484,-0.014848795383737
2012-03-23,0.9283743116916382,0.0122416922647303
2012-03-26,0.9215488538865416,-0.0073520537127524
2012-03-27,0.9295716480983484,0.0087057720032655
2012-03-28,0.9247534895633248,-0.0051832029783615
2012-03-29,0.924305288769369,-0.0004846705624947
2012-03-30,0.9426399026763994,0.0198361019132988
2012-04-02,0.949855935459086,0.0076551318930997
2012-04-03,0.950342553463952,0.0005123071685928
2012-04-04,0.9468882059162508,-0.0036348446516578
2012-04-09,0.9376776796004612,-0.0097271528552591
2012-04-10,0.9379690101165328,0.0003106936662877
2012-04-11,0.9355327186579592,-0.002597411462742
2012-04-12,0.9370021769752854,0.0015707182528412
2012-04-13,0.9389454475605076,0.00207392323409
2012-04-16,0.940001920860546,0.0011251700541106
2012-04-17,0.9469906518120124,0.0074348049683432
2012-04-18,0.9502945319503142,0.0034888202243392
2012-04-19,0.9531374055576904,0.0029915710464434
2012-04-20,0.9498143168139332,-0.0034864739589279
2012-04-23,0.9378857728262266,-0.0125588167882326
2012-04-24,0.9397362018184152,0.001972979061845
2012-04-25,0.9389294403892948,-0.0008584977651804
2012-04-26,0.93618901267768,-0.0029186726858607
2012-04-27,0.9351325393776416,-0.0011284829086134
2012-04-28,0.9369573568958898,0.0019513998726454
2012-04-30,0.9443814829043417,0.0079236541063594
2012-05-02,0.94208605455244,-0.0024306155864496
2012-05-03,0.9379017799974392,-0.0044414993033607
2012-05-04,0.9254642079651688,-0.0132610602704095
2012-05-07,0.937027788449226,0.0124948975708978
2012-05-08,0.9220226661544378,-0.0160135296730328
2012-05-09,0.9201594314252792,-0.0020208122832053
2012-05-10,0.9211934946856198,0.0011237870580089
2012-05-11,0.9146977846075048,-0.0070514068060497
2012-05-14,0.9138910231783846,-0.0008819977950055
2012-05-15,0.9178864131130752,0.0043718450377105
2012-05-16,0.909114483288514,-0.009556661586057
2012-05-17,0.9080388013830202,-0.0011832194132499
2012-05-18,0.905432833909592,-0.0028698855923986
2012-05-21,0.9099948777052126,0.0050385225990998
2012-05-22,0.900806761429121,-0.0100968879069537
2012-05-23,0.8957228838519664,-0.0056436938473786
2012-05-24,0.9043699577410684,0.0096537378300711
2012-05-25,0.9046228710462292,0.0002796569069944
2012-05-28,0.9180496862594446,0.0148424450043882
2012-05-29,0.9140863106671792,-0.0043171689414915
2012-05-30,0.9027788449225258,-0.0123702385788934
2012-05-31,0.905288769368678,0.0027802207154814
2012-06-01,0.8920476373415297,-0.0146264180835714
2012-06-04,0.8823568958893591,-0.0108634797588286
2012-06-05,0.8827890895121021,0.0004898172437439
2012-06-06,0.9039249583813556,0.0239421500790577
2012-06-07,0.906995133819952,0.0033964937134762
2012-06-08,0.9112402356255608,0.0046804019639332
2012-06-11,0.9095114611345888,-0.0018971665466299
2012-06-12,0.9167082853118204,0.0079128460550168
2012-06-13,0.9163529261108984,-0.0003876469828142
2012-06-14,0.9068638750160078,-0.0103552363118031
2012-06-15,0.920857344090153,0.0154306169422595
2012-06-18,0.9118677167370988,-0.0097622366925208
2012-06-19,0.9160840056345247,0.0046237944605749
2012-06-20,0.921603278268665,0.0060248542712162
2012-06-21,0.9277340248431304,0.0066522621164961
2012-06-22,0.926453451146114,-0.0013803241691311
2012-06-25,0.9206108336534772,-0.0063064339448558
2012-06-26,0.9240235625560258,0.003707026658599
2012-06-27,0.9256402868485089,0.0017496569979349
2012-06-28,0.9302471507235248,0.0049769483248194
2012-06-29,0.9508515815085165,0.0221494156353674
2012-07-02,0.9539441669868106,0.0032524376447771
2012-07-03,0.955788193110514,0.0019330545618074
2012-07-04,0.9553239851453458,-0.0004856807904872
2012-07-05,0.9581540530157516,0.0029624168495834
2012-07-06,0.955634524266872,-0.0026295654033392
2012-07-09,0.9476565501344608,-0.0083483527748557
2012-07-10,0.955432833909592,0.0082058038579777
2012-07-11,0.9513542066845952,-0.004268879067414
2012-07-12,0.945738891023179,-0.0059024447697406
2012-07-13,0.9459277756434888,0.0001997217436044
2012-07-16,0.9424798309642723,-0.0036450401055945
2012-07-17,0.9401395825329752,-0.0024830753448621
2012-07-18,0.9454091432961972,0.0056050833951959
2012-07-19,0.9470258675886803,0.0017100789683992
2012-07-20,0.9472819823280834,0.000270441123277
2012-07-23,0.9355327186579592,-0.0124031322133337
2012-07-24,0.9412728902548344,0.0061357251140394
2012-07-25,0.9396209501856836,-0.0017550065302568
2012-07-26,0.9298789857856324,-0.0103679727427596
2012-07-27,0.9386381098732236,0.0094196387072784
2012-07-30,0.9527596363170704,0.0150446975200635
2012-07-31,0.9581316429760536,0.0056383650757383
2012-08-01,0.9608016391343326,0.0027866694288329
2012-08-02,0.9627257011140996,0.0020025590105159
2012-08-03,0.9654661288257144,0.0028465301263314
2012-08-06,0.9726501472659757,0.0074409844382621
2012-08-07,0.9785119733640676,0.0060266542030236
2012-08-08,0.9786144192598288,0.0001046955975501
2012-08-09,0.9820015366884368,0.0034611358283171
2012-08-10,0.9833749519784868,0.001398587719813
2012-08-13,0.9892815981559744,0.0060065046049868
2012-08-14,0.9916410551927266,0.0023850206464473
2012-08-16,0.9845818926879244,-0.0071186670497724
2012-08-17,0.987623255218338,0.0030889888926461
2012-08-21,0.993597131514919,0.0060487400079094
2012-08-22,0.9956940709437831,0.0021104523778838
2012-08-23,0.995306697400436,-0.0003890487597061
2012-08-24,0.9927231399667056,-0.0025957400271475
2012-08-27,0.9907190421308752,-0.0020187882755483
2012-08-28,0.988628505570496,-0.0021101204998368
2012-08-29,0.9825489819439114,-0.0061494520867334
2012-08-30,0.9894416698681014,0.0070151087130061
2012-08-31,0.9825457805096688,-0.0069694753803444
2012-09-03,0.9838871814572934,0.0013652299711965
2012-09-04,0.9853438340376494,0.0014805077328057
2012-09-05,0.9823056729414782,-0.0030833512031244
2012-09-06,0.986070559610706,0.0038327037834913
2012-09-07,1.00056665386093,0.0147008691304473
2012-09-08,1.0030381610961714,0.0024701075392674
2012-09-10,1.0062908182865926,0.0032428050263477
2012-09-11,1.0105839416058395,0.004266284896206
2012-09-12,1.0183986425918814,0.0077328568803736
2012-09-13,1.01592713535664,-0.002426856372227
2012-09-14,1.02654949417339,0.0104558274378812
2012-09-17,1.0207837111025742,-0.0056166634960533
2012-09-18,1.0189268792419004,-0.0018190257548957
2012-09-20,1.0209213727750033,0.0019574452041022
2012-09-21,1.0328082981175566,0.0116433308769343
2012-09-24,1.0293795620437955,-0.0033198184793929
2012-09-25,1.0335670380330388,0.0040679610744642
2012-09-26,1.0358048405685747,0.0021651256795056
2012-09-27,1.0443366628249455,0.0082369013179042
2012-09-28,1.0597867844794466,0.0147941963587761
2012-10-01,1.070239467281342,0.0098630054223873
2012-10-03,1.0743853246254322,0.0038737660783727
2012-10-04,1.0742444615187603,-0.0001311104158284
2012-10-05,1.065891919579972,-0.0077752711212304
2012-10-08,1.060535920092201,-0.005024899231698
2012-10-09,1.0709565885516712,0.0098258514983291
2012-10-10,1.063660519912921,-0.0068126651600483
2012-10-11,1.0669323857087976,0.0030760432813135
2012-10-12,1.073341657062364,0.0060071954318909
2012-10-15,1.072637341529005,-0.0006561895075298
2012-10-16,1.0672141119221412,-0.0050559768869626
2012-10-17,1.0686067358176463,0.0013049151805133
2012-10-18,1.0733416570623642,0.0044309296264117
2012-10-19,1.0665994365475735,-0.0062815231948076
2012-10-22,1.071763349980792,0.0048414739932105
2012-10-23,1.0659303367908828,-0.0054424450976175
2012-10-25,1.0638750160071715,-0.0019281942850964
2012-10-26,1.056143552311436,-0.0072672669057993
2012-10-29,1.050749135612755,-0.005107654813472
2012-10-30,1.043360225380971,-0.0070320402666569
2012-10-31,1.0514342425406589,0.0077384751337818
2012-11-01,1.058422973492125,0.0066468549992997
2012-11-02,1.064355231143553,0.0056048080965731
2012-11-05,1.068766807529774,0.0041448345976382
2012-11-06,1.0769592777564356,0.0076653486700215
2012-11-07,1.0847323600973244,0.0072176195529713
2012-11-08,1.0881258803944174,0.0031284401774356
2012-11-09,1.0825617876808815,-0.0051134641807424
2012-11-12,1.0965296452810869,0.0129025961928026
2012-11-13,1.09383723908311,-0.0024553884243471
2012-11-15,1.0873799462159053,-0.0059033397625201
2012-11-16,1.0713759764374446,-0.014717918823273
2012-11-19,1.063964656165963,-0.0069175718277031
2012-11-20,1.0624855935459092,-0.0013901426250225
2012-11-21,1.0755506466897178,0.012296687336913
2012-11-22,1.0781502112946606,0.0024169615935276
2012-11-23,1.080391215264439,0.0020785637718212
2012-11-26,1.0848540145985406,0.004130725306767
2012-11-27,1.101034063260341,0.0149144939725258
2012-11-29,1.1196407990779873,0.0168993280394511
2012-11-30,1.1215712639262392,0.0017241823001106
2012-12-03,1.1231815853502372,0.0014357727197473
2012-12-04,1.1228390318862853,-0.0003049849360243
2012-12-05,1.1255026251760791,0.0023721951358595
2012-12-06,1.1254802151363814,-1.9911139429118485e-05
2012-12-07,1.118798821872199,-0.0059364822005092
2012-12-10,1.121657702650788,0.0025553126466515
2012-12-11,1.1231335638365991,0.0013157857181591
2012-12-12,1.1213535663977463,-0.0015848492967943
2012-12-13,1.110929696504034,-0.0092957923406782
2012-12-14,1.1170252273018315,0.0054868735771302
2012-12-17,1.1129754129850176,-0.0036255352321775
2012-12-18,1.1251888846203102,0.0109737119911175
2012-12-19,1.137290306057114,0.0107550133157308
2012-12-20,1.1381546933026,0.0007600409859138
2012-12-21,1.1220578819311056,-0.0141429029517824
2012-12-24,1.1253329491612247,0.0029188041747745
2012-12-26,1.128976181329236,0.0032374704488362
2012-12-27,1.1219202202586764,-0.0062498759382612
2012-12-28,1.126229350749136,0.0038408528633757
2012-12-31,1.130154309130491,0.003485043591471
2013-01-01,1.1383115635804846,0.0072178236052291
2013-01-02,1.1444231015494946,0.0053689500876075
2013-01-03,1.1423037520809327,-0.0018518932951391
2013-01-04,1.1401363810987326,-0.0018973683472996
2013-01-07,1.1346299142015628,-0.0048296563362563
2013-01-08,1.136496350364964,0.0016449735195942
2013-01-09,1.1320079395569218,-0.0039493402742566
2013-01-10,1.1283519016519403,-0.0032296928115296
2013-01-11,1.1153764886669228,-0.0114994382213748
2013-01-14,1.1173261621206303,0.0017479958323647
2013-01-15,1.1214720194647203,0.0037105166643744
2013-01-16,1.1105551286976567,-0.0097344299078228
2013-01-17,1.1125784351389425,0.0018218874407958
2013-01-18,1.1098123959533872,-0.0024861520753902
2013-01-21,1.1078147009860415,-0.0018000294235579
2013-01-22,1.1046356767831988,-0.0028696353280139
2013-01-23,1.1038097067486234,-0.0007477307241974
2013-01-24,1.0938372390831093,-0.0090345895715023
2013-01-25,1.1058298117556666,0.0109637633864156
2013-01-28,1.1082661032142402,0.0022031341827415
2013-01-29,1.1003713663721348,-0.007123502937795
2013-01-30,1.1049462159047256,0.0041575505074016
2013-01-31,1.1071584069663214,0.0020020803092071
2013-02-01,1.1041842745550012,-0.0026862754169654
2013-02-04,1.1035311819695228,-0.00059147064537
2013-02-05,1.1065917531053917,0.0027734342136183
2013-02-06,1.1121174286080169,0.0049934182928064
2013-02-07,1.1089576130106291,-0.0028412607482849
2013-02-08,1.0977814060699198,-0.0100781191360127
2013-02-11,1.1018312203867338,0.0036890899175567
2013-02-12,1.1076930464848256,0.0053200762418352
2013-02-13,1.1052983736714053,-0.0021618559591211
2013-02-14,1.103966577026508,-0.001204920478145
2013-02-15,1.1049942374183637,0.0009308799860803
2013-02-18,1.1028204635676786,-0.0019672264135637
2013-02-19,1.11375976437444,0.0099193850387688
2013-02-20,1.114585734409015,0.0007416052015842
2013-02-21,1.099644640799078,-0.013405064454606
2013-02-22,1.099839928287873,0.0001775914523196
2013-02-25,1.1003777692406196,0.0004890174823748
2013-02-26,1.0874215648610577,-0.0117743240019317
2013-02-27,1.0859393008067613,-0.0013630997418059
2013-02-28,1.0725989243180944,-0.0122846428697774
2013-03-01,1.0814861057753873,0.0082856520324621
2013-03-04,1.0748271225509027,-0.0061572526812171
2013-03-05,1.0934210526315788,0.0172994611789725
2013-03-06,1.0942150083237288,0.0007261207292827
2013-03-07,1.0994237418363424,0.0047602468189438
2013-03-08,1.1103566397746187,0.0099442076082651
2013-03-11,1.110808042002817,0.0004065380545568
2013-03-12,1.111902932513766,0.0009856703134547
2013-03-13,1.1029709309770774,-0.0080330766971674
2013-03-14,1.1125048021513635,0.0086438100103332
2013-03-15,1.111275451402228,-0.0011050296113404
2013-03-18,1.1091272890254833,-0.0019330602273578
2013-03-19,1.0946664105519273,-0.0130380693150754
